t,period,sse_prop,o_sse_prop,non_sse_prop,dataset,kt,kt_upper,kt_lower,Rt,Rt_upper,Rt_lower,growth_rate,npi_index,path,ce
2020-02-04,COVID Wave 1,0.2755102040816326,0.023809523809523808,0.7006802721088434,sensitivity,0.227024242592952,1.4426171712718732,0.09654723352052984,0.887066204082307,1.6295752676335908,0.2961617160940384,0.03600760184459324,49.07,COVID,0.4907
2020-02-05,COVID Wave 1,0.32312925170068024,0.023809523809523808,0.6530612244897959,primary,0.8836421275764956,5.352044306586136,0.2480246371353964,0.6861227295481286,1.1111705877706495,0.3888267048471444,0.01692781714007771,52.78,COVID,0.5278
2020-02-05,COVID Wave 1,0.32312925170068024,0.023809523809523808,0.6530612244897959,sensitivity,0.26970979008588714,1.5441041030232368,0.10793874204099466,0.9954737793438542,1.8344730711395574,0.33548393024831763,0.01692781714007771,52.78,COVID,0.5278
2020-02-07,COVID Wave 1,0.32312925170068024,0.023809523809523808,0.6530612244897959,primary,1.630815727513411,9.94494042178146,0.49035284443098526,0.8567480220183341,1.3123309343692169,0.5000284165585285,-0.01613837410291814,52.78,COVID,0.5278
2020-02-07,COVID Wave 1,0.32312925170068024,0.023809523809523808,0.6530612244897959,sensitivity,0.35476069940379795,2.003978546621929,0.14633436774173594,1.1686912387968642,2.1704971653037726,0.4545108134530974,-0.01613837410291814,52.78,COVID,0.5278
2020-02-08,COVID Wave 1,0.25170068027210885,0.023809523809523808,0.7244897959183673,primary,1.7460386141310684,20.435349947982033,0.5473221013870535,0.8928493178281167,1.333274513177763,0.5333250137784473,-0.02808438217021073,52.78,COVID,0.5278
2020-02-08,COVID Wave 1,0.25170068027210885,0.023809523809523808,0.7244897959183673,sensitivity,0.41013622078300827,2.7244206382104768,0.1743647448678154,1.2868435784829846,2.3198227431658545,0.5000251695385121,-0.02808438217021073,52.78,COVID,0.5278
2020-02-10,COVID Wave 1,0.3333333333333333,0.023809523809523808,0.6428571428571429,primary,1.1031734131983653,10.009741286234327,0.3315844825401989,0.7204071812363932,1.1051137428024238,0.42100296932930625,-0.04619140598380383,52.78,COVID,0.5278
2020-02-10,COVID Wave 1,0.3333333333333333,0.023809523809523808,0.6428571428571429,sensitivity,0.37292938471488685,2.006617097360506,0.14873411282842552,1.1469271758130921,2.130561277771048,0.4348322326696064,-0.04619140598380383,52.78,COVID,0.5278
2020-02-11,COVID Wave 1,0.4047619047619047,0.023809523809523808,0.5714285714285714,primary,0.883201323915273,5.3640117399947655,0.24811490127705604,0.7165358815666236,1.1666184577977234,0.38889864238807353,-0.05262568508135626,52.78,COVID,0.5278
2020-02-11,COVID Wave 1,0.4047619047619047,0.023809523809523808,0.5714285714285714,sensitivity,0.7405950329514448,6.207981425284586,0.2112423088152803,0.6013311411761407,0.999961229654533,0.23812928416124138,-0.05262568508135626,52.78,COVID,0.5278
2020-02-12,COVID Wave 1,0.5476190476190476,0.023809523809523808,0.42857142857142855,primary,0.6243561732500214,6.122203295122143,0.15000339702659546,0.7127297379056269,1.21448433841941,0.2857388127298195,-0.05828233632962773,52.78,COVID,0.5278
2020-02-12,COVID Wave 1,0.5476190476190476,0.023809523809523808,0.42857142857142855,sensitivity,0.40590424309300843,1.6732295150831327,0.10854883103051843,0.5390746031805769,0.9444985495146307,0.22221880994685606,-0.05828233632962773,52.78,COVID,0.5278
2020-02-13,COVID Wave 1,0.5,0.07142857142857142,0.42857142857142855,primary,0.5472825144634167,3.6878954504826527,0.13689435131611902,0.6538873928041667,1.133168811435206,0.2667024050458809,-0.06171496312226306,52.78,COVID,0.5278
2020-02-13,COVID Wave 1,0.5,0.07142857142857142,0.42857142857142855,sensitivity,0.44036458619770713,4.321606745203857,0.11840536576325858,0.5136526370606992,0.9390901633571935,0.21050414113679697,-0.06171496312226306,52.78,COVID,0.5278
2020-02-14,COVID Wave 1,0.4047619047619047,0.16666666666666669,0.42857142857142855,primary,0.5340487784676906,1.694385788828487,0.07851189773201514,0.36140258466758507,0.6665872445057268,0.16663446701709456,-0.06491035709985483,52.78,COVID,0.5278
2020-02-14,COVID Wave 1,0.4047619047619047,0.16666666666666669,0.42857142857142855,sensitivity,0.6004665378621754,2.0426674568508276,0.052548913439228434,0.2822475724765332,0.47062910573738476,0.11761146755447432,-0.06491035709985483,52.78,COVID,0.5278
2020-02-16,COVID Wave 1,0.4047619047619047,0.16666666666666669,0.42857142857142855,primary,0.6447150954917897,4.804176907681223,0.08714818657816292,0.39158769508848773,0.7272191250277289,0.18175392491488318,-0.06792185485892438,52.78,COVID,0.5278
2020-02-16,COVID Wave 1,0.4047619047619047,0.16666666666666669,0.42857142857142855,sensitivity,0.6749980915226839,2.626462256417031,0.056252204374322615,0.302732888632724,0.49993468295905985,0.12494862286927863,-0.06792185485892438,52.78,COVID,0.5278
2020-02-17,COVID Wave 1,0.4047619047619047,0.3095238095238095,0.2857142857142857,primary,0.39784861501569213,2.5327547466365514,0.08709740697129478,0.5935840874268579,1.1813677039428252,0.27278644126163387,-0.0696893979916772,52.78,COVID,0.5278
2020-02-17,COVID Wave 1,0.4047619047619047,0.3095238095238095,0.2857142857142857,sensitivity,0.28104947448212875,1.0487363360755135,0.060578798074143264,0.4551744638869044,0.800144813005005,0.1999491252691344,-0.0696893979916772,52.78,COVID,0.5278
2020-02-18,COVID Wave 1,0.26190476190476186,0.3095238095238095,0.42857142857142855,primary,0.4692780945897085,3.1661131663650437,0.0978238505542205,0.6700144844405217,1.1999377315440753,0.2999797397898775,-0.06959231823380935,52.78,COVID,0.5278
2020-02-18,COVID Wave 1,0.26190476190476186,0.3095238095238095,0.42857142857142855,sensitivity,0.27313893937907596,1.441924394275439,0.0596400588164361,0.4790443690262142,0.8573312956215039,0.2142954028958191,-0.06959231823380935,52.78,COVID,0.5278
2020-02-19,COVID Wave 1,0.22619047619047614,0.34523809523809523,0.42857142857142855,primary,0.5721999527155792,5.338502570722455,0.1116419588637621,0.7113372770777501,1.333442234766486,0.3334012925460167,-0.06915888355321609,52.78,COVID,0.5278
2020-02-19,COVID Wave 1,0.22619047619047614,0.34523809523809523,0.42857142857142855,sensitivity,0.30487434460615775,1.5552864940291482,0.04539552395921036,0.5151785477965916,0.9230995602994178,0.23084010771513835,-0.06915888355321609,52.78,COVID,0.5278
2020-02-20,COVID Wave 1,0.0833333333333333,0.34523809523809523,0.5714285714285714,primary,0.3038199638114745,2.8743680869714447,0.08000082773990004,0.6897198541283607,1.2499678236190204,0.3748418816576987,-0.06854541407953857,52.78,COVID,0.5278
2020-02-20,COVID Wave 1,0.0833333333333333,0.34523809523809523,0.5714285714285714,sensitivity,0.17238886066894457,0.9255630620719894,0.049695131964747875,0.46098070804630553,0.8329254731757937,0.24997150003710303,-0.06854541407953857,52.78,COVID,0.5278
2020-02-25,COVID Wave 1,0.0833333333333333,0.27380952380952384,0.6428571428571429,primary,0.4171800779562015,2.224426580490337,0.04971673611031773,0.5367520468467102,0.9165409091952006,0.24998469646364765,-0.04683608818858768,52.78,COVID,0.5278
2020-02-25,COVID Wave 1,0.0833333333333333,0.27380952380952384,0.6428571428571429,sensitivity,0.3689051370074937,1.7503392345586801,0.04541579836728177,0.5079632269960354,0.8463220365258082,0.23074184313777796,-0.04683608818858768,52.78,COVID,0.5278
2020-02-28,COVID Wave 1,0.03571428571428569,0.2261904761904762,0.738095238095238,primary,0.7967155829584104,3.770713482869092,0.16226903423750655,0.7007547568378752,1.1282018729811791,0.4102409386268486,-0.00834871337700484,52.78,COVID,0.5278
2020-02-28,COVID Wave 1,0.03571428571428569,0.2261904761904762,0.738095238095238,sensitivity,0.8012239391995224,3.4276132026594297,0.21190976395600253,0.6964821389628105,1.1281980301044083,0.4102409386268486,-0.00834871337700484,52.78,COVID,0.5278
2020-02-29,COVID Wave 1,0.03571428571428569,0.2261904761904762,0.738095238095238,primary,0.8072431678357332,3.053872836132701,0.16563854948226886,0.7660292108082003,1.2307318067601651,0.4616316591938661,0.01077625469600198,52.78,COVID,0.5278
2020-02-29,COVID Wave 1,0.03571428571428569,0.2261904761904762,0.738095238095238,sensitivity,0.8072431678357332,2.5392224158182075,0.24009964406001283,0.757311878775727,1.2307318067601651,0.4616316591938661,0.01077625469600198,52.78,COVID,0.5278
2020-03-02,COVID Wave 1,0.10714285714285711,0.08333333333333334,0.8095238095238094,primary,1.0526080046167627,4.5533909816966185,0.3113222118917795,0.8962636667557075,1.404556951093113,0.5454346082344208,0.05855070759860474,49.07,COVID,0.4907
2020-03-02,COVID Wave 1,0.10714285714285711,0.08333333333333334,0.8095238095238094,sensitivity,1.1105924460427667,4.5533909816966185,0.3113222118917795,0.9059631433357226,1.4544246208909852,0.5454346082344208,0.05855070759860474,49.07,COVID,0.4907
2020-03-04,COVID Wave 1,0.24999999999999997,0.08333333333333334,0.6666666666666666,primary,0.9003274341506219,7.455691210379955,0.3527317015601901,1.8333478164574113,3.0716709438908865,0.8570743885311879,0.11859661083570712,49.07,COVID,0.4907
2020-03-04,COVID Wave 1,0.24999999999999997,0.08333333333333334,0.6666666666666666,sensitivity,0.24367536563172426,1.5777923090801458,0.12174389578714793,5.489788451301974,13.208327566908574,0.9443820293110003,0.11859661083570712,49.07,COVID,0.4907
2020-03-06,COVID Wave 1,0.21428571428571425,0.04761904761904762,0.738095238095238,primary,1.085914265013584,4.629332279068832,0.45149406472862336,1.9691689873894616,3.055477580756906,1.1110571949034977,0.1862766905845176,49.07,COVID,0.4907
2020-03-06,COVID Wave 1,0.21428571428571425,0.04761904761904762,0.738095238095238,sensitivity,0.2769057816972836,1.45268518735579,0.1386036542519796,5.166266287937513,11.541800115722577,1.1363548780121149,0.1862766905845176,49.07,COVID,0.4907
2020-03-07,COVID Wave 1,0.24999999999999997,0.04761904761904762,0.7023809523809523,primary,0.8245497824050174,3.320444983845607,0.3587932258462083,1.889407249692851,2.9441485052625307,1.0555024739066035,0.2189182561411826,49.07,COVID,0.4907
2020-03-07,COVID Wave 1,0.24999999999999997,0.04761904761904762,0.7023809523809523,sensitivity,0.27436703662534156,0.9149670257568886,0.1426005565798455,4.65785618791513,10.466468619411872,1.1669033199025287,0.2189182561411826,49.07,COVID,0.4907
2020-03-08,COVID Wave 1,0.24999999999999997,0.04761904761904762,0.7023809523809523,primary,0.8463578126248832,2.701195445803675,0.39752027313713045,1.623404744511037,2.4161345588837495,0.9581292551991296,0.2490844582319084,49.07,COVID,0.4907
2020-03-08,COVID Wave 1,0.24999999999999997,0.04761904761904762,0.7023809523809523,sensitivity,0.2568688948729285,0.8218801215992031,0.13558406372690554,3.826350930746519,8.160042582827792,1.0967058611699447,0.2490844582319084,49.07,COVID,0.4907
2020-03-09,COVID Wave 1,0.2857142857142857,3.96508223080413e-18,0.7142857142857143,primary,0.6537813608530623,2.194334883238293,0.30828465365975133,1.29716334063344,1.9065424944023508,0.7498304612666467,0.2744851024649215,49.07,COVID,0.4907
2020-03-09,COVID Wave 1,0.2857142857142857,3.96508223080413e-18,0.7142857142857143,sensitivity,0.24020627169930003,0.8246510714333024,0.1255477035106728,2.9367393104360615,6.2365550517387645,0.8795415520761996,0.2744851024649215,49.07,COVID,0.4907
2020-03-10,COVID Wave 1,0.34285714285714286,3.96508223080413e-18,0.6571428571428571,primary,0.5581854637920391,1.848153879178592,0.2634350098497942,1.0957779575568358,1.6666801672534115,0.611140714811257,0.29287531822627544,49.07,COVID,0.4907
2020-03-10,COVID Wave 1,0.34285714285714286,3.96508223080413e-18,0.6571428571428571,sensitivity,0.1934951924929259,0.6225697064051039,0.1109345277864854,2.4824824158392627,5.348902716388047,0.7120090009236888,0.29287531822627544,49.07,COVID,0.4907
2020-03-11,COVID Wave 1,0.3623376623376623,3.96508223080413e-18,0.6376623376623376,primary,0.4667283422586013,1.3482059551197527,0.24312786042168538,0.9124990320027091,1.399999529835406,0.5263503231880967,0.30264468089824903,49.07,COVID,0.4907
2020-03-11,COVID Wave 1,0.3623376623376623,3.96508223080413e-18,0.6376623376623376,sensitivity,0.19163503334489065,0.6266609486368289,0.10265570523353292,1.9869008763713887,4.3546637596297915,0.6333002666143065,0.30264468089824903,49.07,COVID,0.4907
2020-03-12,COVID Wave 1,0.279004329004329,0.011904761904761908,0.709090909090909,primary,0.4119632274815212,1.0695744977120631,0.2065244824353093,0.8212470909586576,1.2642028483579892,0.4530503122437039,0.3032798258519564,49.07,COVID,0.4907
2020-03-12,COVID Wave 1,0.279004329004329,0.011904761904761908,0.709090909090909,sensitivity,0.18887899764206606,0.6580635447911375,0.10418592521135923,2.1563870794444093,4.643305434233348,0.6317227163820726,0.3032798258519564,49.07,COVID,0.4907
2020-03-13,COVID Wave 1,0.279004329004329,0.011904761904761908,0.709090909090909,primary,0.3862472638341021,1.0641085468284712,0.19381996758055806,0.8251838648584258,1.215785587202574,0.4510627997782169,0.29434870658790047,49.07,COVID,0.4907
2020-03-13,COVID Wave 1,0.279004329004329,0.011904761904761908,0.709090909090909,sensitivity,0.4872492675320331,1.4339557670675227,0.24296110383875735,0.6382235606905154,0.9250242085929017,0.39990340921212053,0.29434870658790047,49.07,COVID,0.4907
2020-03-14,COVID Wave 1,0.2813852813852814,0.021428571428571432,0.6971861471861471,primary,0.6921451172567301,2.4040306548144006,0.2893693912673708,0.5914570099717206,0.8390449263134833,0.37504867395136915,0.2774649191851604,49.07,COVID,0.4907
2020-03-14,COVID Wave 1,0.2813852813852814,0.021428571428571432,0.6971861471861471,sensitivity,0.4718646027566739,2.7226579524025816,0.21254681073889176,0.5714206957542757,0.8790630864079924,0.3148137043934319,0.2774649191851604,49.07,COVID,0.4907
2020-03-15,COVID Wave 1,0.3766233766233766,0.021428571428571432,0.6019480519480519,primary,1.3591205146845162,9.401122744139673,0.45292653013125317,0.44661925587260337,0.6272396524479882,0.28843755163435336,0.25134349493590896,49.07,COVID,0.4907
2020-03-15,COVID Wave 1,0.3766233766233766,0.021428571428571432,0.6019480519480519,sensitivity,1.6145294568736137,16.92827535863993,0.46698979784740136,0.39066852294253346,0.5490113075032304,0.2548399224637481,0.25134349493590896,49.07,COVID,0.4907
2020-03-16,COVID Wave 1,0.4551948051948052,0.021428571428571432,0.5233766233766233,primary,0.622021733154303,2.8164849190731234,0.2206605964131077,0.4047017226126809,0.5799493394342112,0.23999177906040353,0.21939927354151312,49.07,COVID,0.4907
2020-03-16,COVID Wave 1,0.4551948051948052,0.021428571428571432,0.5233766233766233,sensitivity,0.979637896816145,9.751184726441704,0.33537006829480953,0.3289618776928069,0.4753894821390191,0.1967786437913182,0.21939927354151312,49.07,COVID,0.4907
2020-03-17,COVID Wave 1,0.4784090909090909,0.021428571428571432,0.5001623376623376,primary,0.7260933111001515,2.696738211226159,0.3170484943249436,0.6382263540960295,0.8909359144754267,0.418157305229791,0.1836969317784159,49.07,COVID,0.4907
2020-03-17,COVID Wave 1,0.4784090909090909,0.021428571428571432,0.5001623376623376,sensitivity,0.5202934401585291,2.1188810697088587,0.20698067700811154,0.32620511971085264,0.47458281294932264,0.18648284037328397,0.1836969317784159,49.07,COVID,0.4907
2020-03-18,COVID Wave 1,0.4784090909090909,0.027922077922077928,0.4936688311688311,primary,0.8164903924023359,2.914596815340282,0.4071858308651134,0.7575737640801138,1.061930045765395,0.5000445635126448,0.1451565385265839,49.07,COVID,0.4907
2020-03-18,COVID Wave 1,0.4784090909090909,0.027922077922077928,0.4936688311688311,sensitivity,0.5017614111847221,1.6331788740151352,0.23896190090851122,0.5067606367863626,0.7082861296512573,0.31940143265884197,0.1451565385265839,49.07,COVID,0.4907
2020-03-19,COVID Wave 1,0.48555194805194807,0.05411255411255412,0.46033549783549776,primary,0.8541964335025696,2.6275656760847754,0.42363474977598287,0.8548469161091513,1.2075622459633188,0.5707839078162948,0.10609498283761916,49.07,COVID,0.4907
2020-03-19,COVID Wave 1,0.48555194805194807,0.05411255411255412,0.46033549783549776,sensitivity,0.408179675673365,0.9742661462314848,0.22384415700563376,0.5251624962627214,0.7469448372149237,0.33329348243809503,0.10609498283761916,49.07,COVID,0.4907
2020-03-20,COVID Wave 1,0.5522186147186147,0.07316017316017318,0.3746212121212121,primary,1.1803934652491799,4.9357978051594085,0.566544986914088,0.8836884528137577,1.1638098532642351,0.6294910993699422,0.06886269574846357,49.07,COVID,0.4907
2020-03-20,COVID Wave 1,0.5522186147186147,0.07316017316017318,0.3746212121212121,sensitivity,0.4935243934759378,1.412523032033346,0.26531313586302757,0.5310554902821711,0.7415337989030419,0.3482767938262039,0.06886269574846357,49.07,COVID,0.4907
2020-03-21,COVID Wave 1,0.5903138528138527,0.09220779220779221,0.31747835497835497,primary,0.9729627714037521,3.7779783984532926,0.48709478973174797,0.7687691357685719,1.0461458447024121,0.5231255997479808,0.03315376601140805,49.07,COVID,0.4907
2020-03-21,COVID Wave 1,0.5903138528138527,0.09220779220779221,0.31747835497835497,sensitivity,0.46544203824484043,1.2889321841749086,0.22857001421987277,0.5263883937466811,0.7373754655938844,0.34128820013332445,0.03315376601140805,49.07,COVID,0.4907
2020-03-22,COVID Wave 1,0.5522186147186147,0.14935064935064937,0.29843073593073594,primary,1.0712222469523174,3.784436115950921,0.5026291448743211,0.7876629273039503,1.0689739466777999,0.5516612241290401,3.5903651372099887e-4,49.07,COVID,0.4907
2020-03-22,COVID Wave 1,0.5522186147186147,0.14935064935064937,0.29843073593073594,sensitivity,0.5205099341476414,1.6574976905249805,0.2579506692967588,0.5108181964604859,0.7077738795924384,0.34826722849902475,3.5903651372099887e-4,49.07,COVID,0.4907
2020-03-23,COVID Wave 1,0.48555194805194807,0.20887445887445888,0.30557359307359305,primary,0.7826805317084804,7.495143084921963,0.3382828416929642,0.49756346767225146,0.7049117747382627,0.3115089620484317,-0.03012932224397599,52.78,COVID,0.5278
2020-03-23,COVID Wave 1,0.48555194805194807,0.20887445887445888,0.30557359307359305,sensitivity,0.5528427244861704,5.6632174344084225,0.2139404910190308,0.35653794250591314,0.5061194578016113,0.21687977384537666,-0.03012932224397599,52.78,COVID,0.5278
2020-03-24,COVID Wave 1,0.4051948051948052,0.3279220779220779,0.26688311688311683,primary,1.5558558530470097,22.224291973235744,0.3570889580098998,0.2812834589288078,0.40360108617727825,0.15791276731666942,-0.05750985288706059,52.78,COVID,0.5278
2020-03-24,COVID Wave 1,0.4051948051948052,0.3279220779220779,0.26688311688311683,sensitivity,1.0361851517137133,8.171661309715713,0.31602346528117037,0.24563962934151945,0.3635327394426998,0.15148915179578465,-0.05750985288706059,52.78,COVID,0.5278
2020-03-25,COVID Wave 1,0.3142857142857142,0.3785714285714286,0.30714285714285705,primary,1.2870733634737368,10.644987696451583,0.3791094673972141,0.2696850335133482,0.38980286059416425,0.1694791908210259,-0.08179844889322802,52.78,COVID,0.5278
2020-03-25,COVID Wave 1,0.3142857142857142,0.3785714285714286,0.30714285714285705,sensitivity,1.1728171974232677,11.763373951119842,0.3222188740901182,0.2505927403148891,0.3692686500929872,0.15385498310033557,-0.08179844889322802,52.78,COVID,0.5278
2020-03-26,COVID Wave 1,0.2680272108843537,0.3812925170068028,0.3506802721088435,primary,0.8308282182003008,5.442138375707522,0.25858091123362204,0.24330843905136787,0.36203499901849634,0.1379457831457176,-0.10256689620314668,52.78,COVID,0.5278
2020-03-26,COVID Wave 1,0.2680272108843537,0.3812925170068028,0.3506802721088435,sensitivity,0.7745802725624872,4.317498134287538,0.24670216923506583,0.23739228451231553,0.35007859209295566,0.13331892385646038,-0.10256689620314668,52.78,COVID,0.5278
2020-03-27,COVID Wave 1,0.20136054421768707,0.4479591836734694,0.3506802721088435,primary,0.7239538920754293,21.960579429433075,0.1368266234631122,0.16735840115798345,0.25004177321214716,0.09614847959447421,-0.12083829287738292,52.78,COVID,0.5278
2020-03-27,COVID Wave 1,0.20136054421768707,0.4479591836734694,0.3506802721088435,sensitivity,0.6752582976974246,10.807000439565407,0.11826554711788112,0.162831184030779,0.2472600871071399,0.09257749577077715,-0.12083829287738292,52.78,COVID,0.5278
2020-03-28,COVID Wave 1,0.14557823129251699,0.4806122448979592,0.37380952380952376,primary,0.5955588078272459,15.196827263248469,0.11124929947739545,0.15931668618158806,0.24309617778919088,0.08492850668685134,-0.13728955442437984,52.78,COVID,0.5278
2020-03-28,COVID Wave 1,0.14557823129251699,0.4806122448979592,0.37380952380952376,sensitivity,0.4971218672169006,6.4053784654463275,0.08785869940023097,0.15032316702070683,0.233609795776845,0.07629988846522451,-0.13728955442437984,52.78,COVID,0.5278
2020-03-29,COVID Wave 1,0.14557823129251699,0.42346938775510207,0.43095238095238086,primary,0.46716372357906255,8.433075097063861,0.0856719754916787,0.1512749712051927,0.23615058236623457,0.07370853377922847,-0.15111595194315475,63.89,COVID,0.6389
2020-03-29,COVID Wave 1,0.14557823129251699,0.42346938775510207,0.43095238095238086,sensitivity,0.3189854367363766,2.003756491327248,0.05745185168258084,0.13781515001063466,0.21995950444655005,0.060022281159671884,-0.15111595194315475,63.89,COVID,0.6389
2020-03-30,COVID Wave 1,0.1931972789115646,0.41156462585034015,0.39523809523809517,primary,0.33876863933087914,1.6693229308792557,0.06009465150596194,0.14323325622879732,0.2292049869432783,0.062488560871605585,-0.1622623771173884,63.89,COVID,0.6389
2020-03-30,COVID Wave 1,0.1931972789115646,0.41156462585034015,0.39523809523809517,sensitivity,0.35308222335794853,2.1149237738664857,0.061805766191217366,0.1468082376985685,0.23497159951973481,0.07546001928860041,-0.1622623771173884,63.89,COVID,0.6389
2020-03-31,COVID Wave 1,0.2503401360544218,0.34965986394557824,0.3999999999999999,primary,0.3352263427747998,1.7084404875364265,0.06311331991893998,0.15072936172965296,0.24245445635427396,0.06627367167121215,-0.17242119860241403,63.89,COVID,0.6389
2020-03-31,COVID Wave 1,0.2503401360544218,0.34965986394557824,0.3999999999999999,sensitivity,0.3871790099795205,2.226091056405724,0.0661596806998539,0.15580132538650232,0.24998369459291958,0.09089775741752894,-0.17242119860241403,63.89,COVID,0.6389
2020-04-01,COVID Wave 1,0.2503401360544218,0.43537414965986393,0.3142857142857142,primary,0.33168404621872044,1.7475580441935976,0.06613198833191802,0.1582254672305086,0.2557039257652696,0.0700587824708187,-0.18031930010745795,63.89,COVID,0.6389
2020-04-01,COVID Wave 1,0.2503401360544218,0.43537414965986393,0.3142857142857142,sensitivity,0.36056593193891545,2.0513782090037216,0.06145015834165624,0.1576843804735485,0.25596294066552566,0.08981175295440415,-0.18031930010745795,63.89,COVID,0.6389
2020-04-02,COVID Wave 1,0.2775510204081632,0.4421768707482993,0.28027210884353737,primary,0.32814174966264115,1.7866756008507685,0.06915065674489607,0.16572157273136423,0.26895339517626526,0.07384389327042526,-0.18630723586898756,63.89,COVID,0.6389
2020-04-02,COVID Wave 1,0.2775510204081632,0.4421768707482993,0.28027210884353737,sensitivity,0.3339528538983105,1.8766653616017193,0.0567406359834586,0.15956743556059463,0.2619421867381318,0.08872574849127937,-0.18630723586898756,63.89,COVID,0.6389
2020-04-03,COVID Wave 1,0.2775510204081632,0.3564625850340136,0.3659863945578231,primary,0.3245994531065618,1.8257931575079396,0.07216932515787411,0.1732176782322199,0.28220286458726096,0.07762900407003182,-0.1908716872613361,63.89,COVID,0.6389
2020-04-03,COVID Wave 1,0.2775510204081632,0.3564625850340136,0.3659863945578231,sensitivity,0.30733977585770544,1.701952514199717,0.052031113625260944,0.1614504906476408,0.2679214328107379,0.08763974402815458,-0.1908716872613361,63.89,COVID,0.6389
2020-04-04,COVID Wave 1,0.2571428571428571,0.29523809523809524,0.4476190476190475,primary,0.32105715655048245,1.8649107141651105,0.07518799357085215,0.18071378373307553,0.2954523339982566,0.08141411486963837,-0.1936336460326377,63.89,COVID,0.6389
2020-04-04,COVID Wave 1,0.2571428571428571,0.29523809523809524,0.4476190476190475,sensitivity,0.28072669781710047,1.5272396667977146,0.0473215912670633,0.16333354573468695,0.273900678883344,0.08655373956502979,-0.1936336460326377,63.89,COVID,0.6389
2020-04-05,COVID Wave 1,0.19999999999999998,0.43809523809523815,0.36190476190476184,primary,0.3175148599944031,1.9040282708222815,0.0782066619838302,0.18820988923393117,0.30870180340925224,0.08519922566924493,-0.19573673625569277,63.89,COVID,0.6389
2020-04-05,COVID Wave 1,0.19999999999999998,0.43809523809523815,0.36190476190476184,sensitivity,0.2541136197764955,1.3525268193957125,0.04261206890886565,0.16521660082173312,0.2798799249559501,0.08546773510190502,-0.19573673625569277,63.89,COVID,0.6389
2020-04-06,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,primary,0.31397256343832375,1.9431458274794524,0.08122533039680824,0.1957059947347868,0.32195127282024794,0.08898433646885148,-0.1961201922839874,66.67,COVID,0.6667000000000001
2020-04-06,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,sensitivity,0.22750054173589046,1.1778139719937102,0.037902546550668,0.16709965590877926,0.28585917102855624,0.08438173063878023,-0.1961201922839874,66.67,COVID,0.6667000000000001
2020-04-07,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,primary,0.3104302668822444,1.9822633841366235,0.08424399880978628,0.20320210023564245,0.33520074223124363,0.09276944726845804,-0.1952036328561902,66.67,COVID,0.6667000000000001
2020-04-07,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,sensitivity,0.20088746369528543,1.0031011245917079,0.03319302419247035,0.16898271099582543,0.2918384171011623,0.08329572617565545,-0.1952036328561902,66.67,COVID,0.6667000000000001
2020-04-08,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,primary,0.3068879703261651,2.0213809407937946,0.08726266722276432,0.2106982057364981,0.34845021164223927,0.0965545580680646,-0.1925213338641147,66.67,COVID,0.6667000000000001
2020-04-08,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,sensitivity,0.17427438565468042,0.8283882771897055,0.028483501834272694,0.17086576608287157,0.29781766317376845,0.08220972171253066,-0.1925213338641147,66.67,COVID,0.6667000000000001
2020-04-10,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,primary,0.2998033772140064,2.0996160541081363,0.09330000404872041,0.2256904167382094,0.3749491504642306,0.1041247796672777,-0.18336467707435605,66.67,COVID,0.6667000000000001
2020-04-10,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,sensitivity,0.12104822957347044,0.4789625823857011,0.019064457117877402,0.17463187625696389,0.3097761553189806,0.08003771278628109,-0.18336467707435605,66.67,COVID,0.6667000000000001
2020-04-11,COVID Wave 1,0.10476190476190474,0.3904761904761905,0.5047619047619046,sensitivity,0.09443515153286544,0.30424973498369867,0.01435493475967975,0.17651493134401006,0.31575540139158675,0.0789517083231563,-0.17678452443045856,66.67,COVID,0.6667000000000001
2020-06-25,COVID Wave 2,0.5238095238095238,0,0.47619047619047616,primary,3.0569779958579284,22.206720405103354,0.9394201132507756,1.7545995431634607,2.4001053612284586,1.0668447327057093,0.11316942204995473,41.67,COVID,0.4167
2020-06-25,COVID Wave 2,0.5238095238095238,0,0.47619047619047616,sensitivity,0.3213673594349414,0.5777373899968167,0.1879046892304404,2.388526990113323,3.5524385230222078,1.3946628154785539,0.11316942204995473,41.67,COVID,0.4167
2020-06-26,COVID Wave 2,0.41666666666666663,0.05357142857142857,0.5297619047619048,primary,5.554361706695932,42.55020480664403,1.5257311959915771,1.704187249847455,2.1739061635931938,1.2607634636244325,0.13087443110629549,41.67,COVID,0.4167
2020-06-26,COVID Wave 2,0.41666666666666663,0.05357142857142857,0.5297619047619048,sensitivity,0.3571139598714861,0.6031220290366718,0.2214736025831863,2.0579623477461446,2.946366289859734,1.2781882992675098,0.13087443110629549,41.67,COVID,0.4167
