mu,size,period,sensitivity
0.6364813175568984,0.19135964235173358,COVID Wave 2,covid_sensitivity_t
0.6202803906366827,0.19929170041041866,COVID Wave 2,covid_sensitivity_t
0.6071786545641602,0.21059662680472835,COVID Wave 2,covid_sensitivity_t
0.5417753461602812,0.21477946638423354,COVID Wave 2,covid_sensitivity_t
0.6618690723026166,0.18314162892627506,COVID Wave 2,covid_sensitivity_t
0.6114307628475766,0.2141338710131561,COVID Wave 2,covid_sensitivity_t
0.5894039294127777,0.2162071469970848,COVID Wave 2,covid_sensitivity_t
0.6065348746627315,0.18169378471091524,COVID Wave 2,covid_sensitivity_t
0.6729977394501434,0.1655613125269595,COVID Wave 2,covid_sensitivity_t
0.6258832115523081,0.1961571997943291,COVID Wave 2,covid_sensitivity_t
0.6221615054364752,0.19281662277814934,COVID Wave 2,covid_sensitivity_t
0.5958981510168551,0.19607739727591686,COVID Wave 2,covid_sensitivity_t
0.6488743956968435,0.17643648282851643,COVID Wave 2,covid_sensitivity_t
0.6305559747594358,0.22181410753667374,COVID Wave 2,covid_sensitivity_t
0.647887615043438,0.2077389368292336,COVID Wave 2,covid_sensitivity_t
0.6798586392006136,0.18152142779902727,COVID Wave 2,covid_sensitivity_t
0.6163331841608883,0.18729100196865336,COVID Wave 2,covid_sensitivity_t
0.6490554733908156,0.1858076655727008,COVID Wave 2,covid_sensitivity_t
0.663174844325079,0.19061720950899602,COVID Wave 2,covid_sensitivity_t
0.6580470243121331,0.21615974422229461,COVID Wave 2,covid_sensitivity_t
0.6161850405823679,0.19366610435534048,COVID Wave 2,covid_sensitivity_t
0.6061897180894045,0.21083311231384144,COVID Wave 2,covid_sensitivity_t
0.6113177960181246,0.18614814160184023,COVID Wave 2,covid_sensitivity_t
0.6443355985730598,0.1988522348384951,COVID Wave 2,covid_sensitivity_t
0.607662987113221,0.2042303772139919,COVID Wave 2,covid_sensitivity_t
0.6334940249386356,0.19605904005246383,COVID Wave 2,covid_sensitivity_t
0.6377380633699063,0.1918502230857042,COVID Wave 2,covid_sensitivity_t
0.6550451704804516,0.18779500137219757,COVID Wave 2,covid_sensitivity_t
0.6908379422306392,0.17756232828963447,COVID Wave 2,covid_sensitivity_t
0.598165739951275,0.20030516569058002,COVID Wave 2,covid_sensitivity_t
0.5591697273826557,0.18637526583566505,COVID Wave 2,covid_sensitivity_t
0.6237080997399396,0.20064130031460178,COVID Wave 2,covid_sensitivity_t
0.6898151475102207,0.19143264624074394,COVID Wave 2,covid_sensitivity_t
0.6287032097201202,0.18941039908630902,COVID Wave 2,covid_sensitivity_t
0.6802716471445157,0.20499268753527766,COVID Wave 2,covid_sensitivity_t
0.614788029763939,0.20596381927882723,COVID Wave 2,covid_sensitivity_t
0.6279847314718221,0.20007714474380334,COVID Wave 2,covid_sensitivity_t
0.5994754033737709,0.20571033558857466,COVID Wave 2,covid_sensitivity_t
0.6742161556830897,0.1987376671475563,COVID Wave 2,covid_sensitivity_t
0.6943483679431277,0.180782520099239,COVID Wave 2,covid_sensitivity_t
0.7185854340993839,0.1776449665464779,COVID Wave 2,covid_sensitivity_t
0.6123330740231708,0.19370818072935334,COVID Wave 2,covid_sensitivity_t
0.6732191548273008,0.17253981971249283,COVID Wave 2,covid_sensitivity_t
0.7381154801426304,0.17082411777147496,COVID Wave 2,covid_sensitivity_t
0.6771709881397672,0.17800328231016554,COVID Wave 2,covid_sensitivity_t
0.6157500815654833,0.2085453963087044,COVID Wave 2,covid_sensitivity_t
0.63978270513504,0.185622577977798,COVID Wave 2,covid_sensitivity_t
0.7295904532162014,0.16943859033263506,COVID Wave 2,covid_sensitivity_t
0.6402596049690141,0.1795063726675078,COVID Wave 2,covid_sensitivity_t
0.6307114468274988,0.20201679450809107,COVID Wave 2,covid_sensitivity_t
0.5561032562839496,0.18504917724509584,COVID Wave 2,covid_sensitivity_t
0.6977775731777542,0.16568072359907599,COVID Wave 2,covid_sensitivity_t
0.6628153324149959,0.1826928825556279,COVID Wave 2,covid_sensitivity_t
0.6188835810285411,0.16661030286964068,COVID Wave 2,covid_sensitivity_t
0.6194688931951677,0.197171303561374,COVID Wave 2,covid_sensitivity_t
0.5474539193524419,0.20547607615563873,COVID Wave 2,covid_sensitivity_t
0.6437722681073401,0.19347737741466603,COVID Wave 2,covid_sensitivity_t
0.5716106136712811,0.21317817901847358,COVID Wave 2,covid_sensitivity_t
0.6948186482341367,0.18737458931547685,COVID Wave 2,covid_sensitivity_t
0.6552467055560325,0.19855282509535097,COVID Wave 2,covid_sensitivity_t
0.6069708877427918,0.2339178547450443,COVID Wave 2,covid_sensitivity_t
0.6241739080630715,0.18182191025980043,COVID Wave 2,covid_sensitivity_t
0.7019035119431505,0.17449938013189698,COVID Wave 2,covid_sensitivity_t
0.631786132162523,0.18973872702593375,COVID Wave 2,covid_sensitivity_t
0.6549520640661549,0.19959316577858394,COVID Wave 2,covid_sensitivity_t
0.6084797580306375,0.21450550425659543,COVID Wave 2,covid_sensitivity_t
0.6052779726973995,0.211354702944412,COVID Wave 2,covid_sensitivity_t
0.6596022243072541,0.17792080770057464,COVID Wave 2,covid_sensitivity_t
0.6256517067270438,0.20553140346244864,COVID Wave 2,covid_sensitivity_t
0.6287873982541272,0.18757265479344715,COVID Wave 2,covid_sensitivity_t
0.6149995612418644,0.19450343775462461,COVID Wave 2,covid_sensitivity_t
0.5921870429263767,0.20266793941349276,COVID Wave 2,covid_sensitivity_t
0.6287292970949901,0.20344070341325976,COVID Wave 2,covid_sensitivity_t
0.6368763985672703,0.18402960915585675,COVID Wave 2,covid_sensitivity_t
0.6055150665626785,0.2000975406062282,COVID Wave 2,covid_sensitivity_t
0.6443737740927482,0.1842155926064906,COVID Wave 2,covid_sensitivity_t
0.6729153088930537,0.2007703168797408,COVID Wave 2,covid_sensitivity_t
0.6900057380252786,0.17172853682849895,COVID Wave 2,covid_sensitivity_t
0.6234730670720785,0.1945842350286774,COVID Wave 2,covid_sensitivity_t
0.7027512006708291,0.17915874328339126,COVID Wave 2,covid_sensitivity_t
0.7183710401333145,0.16726734282070121,COVID Wave 2,covid_sensitivity_t
0.6141066299472132,0.20547819278468224,COVID Wave 2,covid_sensitivity_t
0.6469122913255987,0.19282015089697202,COVID Wave 2,covid_sensitivity_t
0.6055012783470912,0.1958009451728141,COVID Wave 2,covid_sensitivity_t
0.6996629027533612,0.17559834842578084,COVID Wave 2,covid_sensitivity_t
0.6145878564505755,0.18047041190311422,COVID Wave 2,covid_sensitivity_t
0.6178038689282882,0.21215391067448983,COVID Wave 2,covid_sensitivity_t
0.6121035578547285,0.19910248770998396,COVID Wave 2,covid_sensitivity_t
0.5629901951581553,0.1842931565867958,COVID Wave 2,covid_sensitivity_t
0.692440175353254,0.19119486083848297,COVID Wave 2,covid_sensitivity_t
0.6365567600138979,0.18065788430324517,COVID Wave 2,covid_sensitivity_t
0.5911645313528143,0.18801706694821518,COVID Wave 2,covid_sensitivity_t
0.5947142318516087,0.20221002657847859,COVID Wave 2,covid_sensitivity_t
0.572887133101221,0.2113055645026617,COVID Wave 2,covid_sensitivity_t
0.6451506120825834,0.1999772565056863,COVID Wave 2,covid_sensitivity_t
0.5887355112836701,0.19424007129950757,COVID Wave 2,covid_sensitivity_t
0.6534036289658918,0.19326970069080923,COVID Wave 2,covid_sensitivity_t
0.678480149768512,0.20504980980703008,COVID Wave 2,covid_sensitivity_t
0.6412747488479866,0.19946549774812644,COVID Wave 2,covid_sensitivity_t
0.5943349592531157,0.20678683396890563,COVID Wave 2,covid_sensitivity_t
0.6132076346992561,0.18501720275303696,COVID Wave 2,covid_sensitivity_t
0.6482943855494578,0.20582497643148895,COVID Wave 2,covid_sensitivity_t
0.587078330112821,0.20058066470763514,COVID Wave 2,covid_sensitivity_t
0.6112477313514234,0.18773847139039385,COVID Wave 2,covid_sensitivity_t
0.6172203016597446,0.1829105945099786,COVID Wave 2,covid_sensitivity_t
0.628827009951282,0.19977685965561953,COVID Wave 2,covid_sensitivity_t
0.671037538277883,0.17359924364940546,COVID Wave 2,covid_sensitivity_t
0.6281878834060499,0.21006783844994042,COVID Wave 2,covid_sensitivity_t
0.5872754127533761,0.2202556985519986,COVID Wave 2,covid_sensitivity_t
0.5992937902214808,0.2162141200299746,COVID Wave 2,covid_sensitivity_t
0.619356482474679,0.20453629927658545,COVID Wave 2,covid_sensitivity_t
0.579180490449529,0.17776613007467784,COVID Wave 2,covid_sensitivity_t
0.63431887845326,0.20274239923643075,COVID Wave 2,covid_sensitivity_t
0.5754394181390985,0.18469057113119203,COVID Wave 2,covid_sensitivity_t
0.6142071673234829,0.2138302824302621,COVID Wave 2,covid_sensitivity_t
0.6397428844361872,0.20214332218241232,COVID Wave 2,covid_sensitivity_t
0.6035754541330787,0.1815711644687769,COVID Wave 2,covid_sensitivity_t
0.6562237103577949,0.17020819115504085,COVID Wave 2,covid_sensitivity_t
0.6404651091580138,0.19269535803895033,COVID Wave 2,covid_sensitivity_t
0.6816586988345182,0.16945332612080158,COVID Wave 2,covid_sensitivity_t
0.6750937333422876,0.19623133805089893,COVID Wave 2,covid_sensitivity_t
0.7116877161294741,0.18976800327374888,COVID Wave 2,covid_sensitivity_t
0.6328427331668358,0.18143108769471072,COVID Wave 2,covid_sensitivity_t
0.6988623703959508,0.18552223614734364,COVID Wave 2,covid_sensitivity_t
0.6252664525402736,0.20488394980855434,COVID Wave 2,covid_sensitivity_t
0.6042134535165644,0.21395734241300599,COVID Wave 2,covid_sensitivity_t
0.6161682326720506,0.19722103522038634,COVID Wave 2,covid_sensitivity_t
0.5324837255001483,0.20480216771930942,COVID Wave 2,covid_sensitivity_t
0.6108802608506712,0.1969327827464144,COVID Wave 2,covid_sensitivity_t
0.6586573190090906,0.18234567592967596,COVID Wave 2,covid_sensitivity_t
0.6182145883054346,0.1994838249734503,COVID Wave 2,covid_sensitivity_t
0.5833376867765578,0.18756550655785606,COVID Wave 2,covid_sensitivity_t
0.6106124736362694,0.2090575975211746,COVID Wave 2,covid_sensitivity_t
0.5649518287042514,0.1843474245319578,COVID Wave 2,covid_sensitivity_t
0.5874162479552802,0.22371063775075528,COVID Wave 2,covid_sensitivity_t
0.617174467877342,0.18545488212328368,COVID Wave 2,covid_sensitivity_t
0.6176199592244733,0.19128872178030834,COVID Wave 2,covid_sensitivity_t
0.5985306090915661,0.2023070070012405,COVID Wave 2,covid_sensitivity_t
0.6541351494449936,0.20087238901112253,COVID Wave 2,covid_sensitivity_t
0.7306234286930288,0.17502308944248815,COVID Wave 2,covid_sensitivity_t
0.6305114152925861,0.20628242609175715,COVID Wave 2,covid_sensitivity_t
0.6077950536907205,0.19754740112215502,COVID Wave 2,covid_sensitivity_t
0.5620521083187282,0.2014468840696827,COVID Wave 2,covid_sensitivity_t
0.6533563877592939,0.1875912422051224,COVID Wave 2,covid_sensitivity_t
0.6776302257437765,0.19077053342742156,COVID Wave 2,covid_sensitivity_t
0.7452901180059902,0.18757578198331473,COVID Wave 2,covid_sensitivity_t
0.6181571643324246,0.19774088467962095,COVID Wave 2,covid_sensitivity_t
0.6602929474835852,0.21562534061549896,COVID Wave 2,covid_sensitivity_t
0.608047240261133,0.20590803768220972,COVID Wave 2,covid_sensitivity_t
0.6830519634998404,0.19096675906801774,COVID Wave 2,covid_sensitivity_t
0.531612917096494,0.19562915919032856,COVID Wave 2,covid_sensitivity_t
0.6644025148537975,0.1734952329814644,COVID Wave 2,covid_sensitivity_t
0.6425997889763204,0.17521833343712356,COVID Wave 2,covid_sensitivity_t
0.6279448904574774,0.19942297643685347,COVID Wave 2,covid_sensitivity_t
0.6811905977077869,0.1634673860859866,COVID Wave 2,covid_sensitivity_t
0.6286514864413026,0.1828264604274556,COVID Wave 2,covid_sensitivity_t
0.6277425166331011,0.18666392674917318,COVID Wave 2,covid_sensitivity_t
0.5692404323193269,0.19690773356830613,COVID Wave 2,covid_sensitivity_t
0.651385836975594,0.19885706765679567,COVID Wave 2,covid_sensitivity_t
0.6150916681531189,0.20312667458553635,COVID Wave 2,covid_sensitivity_t
0.6326215254967982,0.16510555767259477,COVID Wave 2,covid_sensitivity_t
0.6067306641463672,0.19629266042903065,COVID Wave 2,covid_sensitivity_t
0.566483359074269,0.21573387782434106,COVID Wave 2,covid_sensitivity_t
0.594313854064763,0.18494582221766448,COVID Wave 2,covid_sensitivity_t
0.6977549421029817,0.17220580226766435,COVID Wave 2,covid_sensitivity_t
0.5988960363575464,0.18692699168350016,COVID Wave 2,covid_sensitivity_t
0.6059971993980984,0.19002201053724133,COVID Wave 2,covid_sensitivity_t
0.6581745690206318,0.18168681400753034,COVID Wave 2,covid_sensitivity_t
0.6580040899732124,0.20113471006550745,COVID Wave 2,covid_sensitivity_t
0.5564311666916031,0.19932547038534335,COVID Wave 2,covid_sensitivity_t
0.6053606771950475,0.20285888008613767,COVID Wave 2,covid_sensitivity_t
0.5963910833518629,0.19064017697531216,COVID Wave 2,covid_sensitivity_t
0.6311571671806058,0.20270189234096267,COVID Wave 2,covid_sensitivity_t
0.6968426633225111,0.178546481092196,COVID Wave 2,covid_sensitivity_t
0.6038252439247926,0.1988853663118043,COVID Wave 2,covid_sensitivity_t
0.6161196708903536,0.1780460349458698,COVID Wave 2,covid_sensitivity_t
0.6509832564697697,0.20278437118969989,COVID Wave 2,covid_sensitivity_t
0.6674720142051715,0.18445996009917204,COVID Wave 2,covid_sensitivity_t
0.5864612106039322,0.22128228701003333,COVID Wave 2,covid_sensitivity_t
0.627546650130328,0.2019577749034711,COVID Wave 2,covid_sensitivity_t
0.6381602290410178,0.19276045322782642,COVID Wave 2,covid_sensitivity_t
0.6254995413809297,0.20314644183891478,COVID Wave 2,covid_sensitivity_t
0.680087011204686,0.2062263285203706,COVID Wave 2,covid_sensitivity_t
0.6707532735966437,0.1759934465953037,COVID Wave 2,covid_sensitivity_t
0.6621064994030983,0.19684922010523243,COVID Wave 2,covid_sensitivity_t
0.6974043783015054,0.1843693351507417,COVID Wave 2,covid_sensitivity_t
0.621198187496584,0.1975197995139136,COVID Wave 2,covid_sensitivity_t
0.6116815653072583,0.18529213679611928,COVID Wave 2,covid_sensitivity_t
0.6605678056860933,0.17625855307818175,COVID Wave 2,covid_sensitivity_t
0.6303495399544417,0.1936021074699747,COVID Wave 2,covid_sensitivity_t
0.59707054395988,0.2168860255861515,COVID Wave 2,covid_sensitivity_t
0.6639541558770379,0.18430976663744536,COVID Wave 2,covid_sensitivity_t
0.5855871197475327,0.18124498621092247,COVID Wave 2,covid_sensitivity_t
0.6266565624668017,0.20661155228914813,COVID Wave 2,covid_sensitivity_t
0.693789214771214,0.18021082983076386,COVID Wave 2,covid_sensitivity_t
0.6233928022731046,0.20605997189725056,COVID Wave 2,covid_sensitivity_t
0.6122580229690169,0.21181065065599386,COVID Wave 2,covid_sensitivity_t
0.693672388797543,0.18508131772311928,COVID Wave 2,covid_sensitivity_t
0.723290050542781,0.14765005805061948,COVID Wave 2,covid_sensitivity_t
0.6082756926506155,0.21198163455590555,COVID Wave 2,covid_sensitivity_t
0.5441846583137229,0.20890671896266624,COVID Wave 2,covid_sensitivity_t
0.6551490481419551,0.19115594258426882,COVID Wave 2,covid_sensitivity_t
0.5740495633237324,0.2071099021150169,COVID Wave 2,covid_sensitivity_t
0.6487275573776188,0.20222704133685343,COVID Wave 2,covid_sensitivity_t
0.6153837590488445,0.18168686636522263,COVID Wave 2,covid_sensitivity_t
0.5901191551585814,0.19498751604698272,COVID Wave 2,covid_sensitivity_t
0.5858001837486655,0.20607667155557136,COVID Wave 2,covid_sensitivity_t
0.5917180315955122,0.20473715145737098,COVID Wave 2,covid_sensitivity_t
0.6732768954472294,0.1705955720839438,COVID Wave 2,covid_sensitivity_t
0.6053689754786196,0.20976674086730915,COVID Wave 2,covid_sensitivity_t
0.6738166457979169,0.1734845363925852,COVID Wave 2,covid_sensitivity_t
0.6410685912135519,0.1804190163791784,COVID Wave 2,covid_sensitivity_t
0.6900668247054029,0.18704985627135728,COVID Wave 2,covid_sensitivity_t
0.6746935541599983,0.18982066857116398,COVID Wave 2,covid_sensitivity_t
0.6608899197627931,0.19697312866481329,COVID Wave 2,covid_sensitivity_t
0.5721408779487538,0.2027695836773191,COVID Wave 2,covid_sensitivity_t
0.5650820966756913,0.20801326654904773,COVID Wave 2,covid_sensitivity_t
0.6292845073249649,0.18246525765413296,COVID Wave 2,covid_sensitivity_t
0.6248809956626455,0.18323588203885405,COVID Wave 2,covid_sensitivity_t
0.6334415434308632,0.17114603279613202,COVID Wave 2,covid_sensitivity_t
0.6776009046773934,0.16279982892712472,COVID Wave 2,covid_sensitivity_t
0.6214206606862227,0.20276625694556835,COVID Wave 2,covid_sensitivity_t
0.6241130965039108,0.19704143806943708,COVID Wave 2,covid_sensitivity_t
0.6055610880129354,0.1896867631396545,COVID Wave 2,covid_sensitivity_t
0.6425633766358034,0.19687711912402303,COVID Wave 2,covid_sensitivity_t
0.6381670689219907,0.175797448336475,COVID Wave 2,covid_sensitivity_t
0.5884206614058635,0.20062672830259323,COVID Wave 2,covid_sensitivity_t
0.5771455096886888,0.1986268983504499,COVID Wave 2,covid_sensitivity_t
0.5788640188211153,0.22169915683463115,COVID Wave 2,covid_sensitivity_t
0.6034011368692329,0.2016776881891079,COVID Wave 2,covid_sensitivity_t
0.5743432076842687,0.2023460359782192,COVID Wave 2,covid_sensitivity_t
0.6114810316922403,0.19976874713762577,COVID Wave 2,covid_sensitivity_t
0.6176727207516145,0.19069139210902497,COVID Wave 2,covid_sensitivity_t
0.6221560734363905,0.1990950129201733,COVID Wave 2,covid_sensitivity_t
0.6682023588441623,0.18392947791263714,COVID Wave 2,covid_sensitivity_t
0.64372258867159,0.2112581210783578,COVID Wave 2,covid_sensitivity_t
0.6616699184689503,0.19267031004677182,COVID Wave 2,covid_sensitivity_t
0.5772077651946285,0.20375357123788412,COVID Wave 2,covid_sensitivity_t
0.6217102128452523,0.19029905511904724,COVID Wave 2,covid_sensitivity_t
0.6313964526255945,0.19431332227439713,COVID Wave 2,covid_sensitivity_t
0.5800245724454238,0.20643453199222322,COVID Wave 2,covid_sensitivity_t
0.6538800748484349,0.20255834830615685,COVID Wave 2,covid_sensitivity_t
0.6127506741447641,0.18728666304220248,COVID Wave 2,covid_sensitivity_t
0.6698099290685446,0.2061344765103459,COVID Wave 2,covid_sensitivity_t
0.5723453484158509,0.20696700665854623,COVID Wave 2,covid_sensitivity_t
0.5963433611421145,0.21065937995918954,COVID Wave 2,covid_sensitivity_t
0.6310436630476461,0.1851291135636349,COVID Wave 2,covid_sensitivity_t
0.590910120059271,0.19059106849474577,COVID Wave 2,covid_sensitivity_t
0.6849752448310065,0.17403605957810586,COVID Wave 2,covid_sensitivity_t
0.6285270269252912,0.17212386474796573,COVID Wave 2,covid_sensitivity_t
0.660795577705485,0.17192539316272615,COVID Wave 2,covid_sensitivity_t
0.593711635401887,0.2160541958215269,COVID Wave 2,covid_sensitivity_t
0.5866028086164576,0.22116730728217665,COVID Wave 2,covid_sensitivity_t
0.6519052344611747,0.1890689823239427,COVID Wave 2,covid_sensitivity_t
0.6103899202269559,0.19151918497624443,COVID Wave 2,covid_sensitivity_t
0.6996330440520002,0.1741921410317366,COVID Wave 2,covid_sensitivity_t
0.5688228846364527,0.21294314972056788,COVID Wave 2,covid_sensitivity_t
0.5971649256390267,0.21553666216814038,COVID Wave 2,covid_sensitivity_t
0.6124034524258307,0.18805967896469677,COVID Wave 2,covid_sensitivity_t
0.6238210022640106,0.2106154819087326,COVID Wave 2,covid_sensitivity_t
0.6021752564772623,0.17905856130991044,COVID Wave 2,covid_sensitivity_t
0.5581893355605451,0.23100966754686453,COVID Wave 2,covid_sensitivity_t
0.6695153776706539,0.18755725387180852,COVID Wave 2,covid_sensitivity_t
0.6634288003026356,0.19048599597590127,COVID Wave 2,covid_sensitivity_t
0.7116914428657442,0.16908556784103587,COVID Wave 2,covid_sensitivity_t
0.5892004831543645,0.21460924621017188,COVID Wave 2,covid_sensitivity_t
0.6390385098534161,0.2003181460375822,COVID Wave 2,covid_sensitivity_t
0.7010893300613192,0.17478716618376083,COVID Wave 2,covid_sensitivity_t
0.6247198443428829,0.21143297278861412,COVID Wave 2,covid_sensitivity_t
0.6479956698274869,0.18705965946475714,COVID Wave 2,covid_sensitivity_t
0.6169073117506535,0.21664582229048657,COVID Wave 2,covid_sensitivity_t
0.6332744906218797,0.17504070157428814,COVID Wave 2,covid_sensitivity_t
0.6004100270995291,0.18636632027846445,COVID Wave 2,covid_sensitivity_t
0.592986641086675,0.20326035093004396,COVID Wave 2,covid_sensitivity_t
0.6419633873587505,0.18441305456040608,COVID Wave 2,covid_sensitivity_t
0.6453959676536055,0.1820618445556672,COVID Wave 2,covid_sensitivity_t
0.5424212965488125,0.19748180950751715,COVID Wave 2,covid_sensitivity_t
0.6844521922538584,0.1700922238221107,COVID Wave 2,covid_sensitivity_t
0.6509668454122346,0.195954600039292,COVID Wave 2,covid_sensitivity_t
0.613224640196698,0.22360788866067205,COVID Wave 2,covid_sensitivity_t
0.6742899188396642,0.18340358794062392,COVID Wave 2,covid_sensitivity_t
0.6617246705754454,0.19659162403056976,COVID Wave 2,covid_sensitivity_t
0.6185843684922512,0.17847840750343613,COVID Wave 2,covid_sensitivity_t
0.6244427890619284,0.19829485582481038,COVID Wave 2,covid_sensitivity_t
0.6182947809910422,0.20543294516093458,COVID Wave 2,covid_sensitivity_t
0.6200723954023035,0.19229306515423067,COVID Wave 2,covid_sensitivity_t
0.6549862755310409,0.1580907416796823,COVID Wave 2,covid_sensitivity_t
0.6731657366044671,0.19343089521598045,COVID Wave 2,covid_sensitivity_t
0.6735755189594815,0.17276395978159997,COVID Wave 2,covid_sensitivity_t
0.6009377894777879,0.18976458143190766,COVID Wave 2,covid_sensitivity_t
0.6382204934225175,0.18933245091633633,COVID Wave 2,covid_sensitivity_t
0.637184432750441,0.18079757450841832,COVID Wave 2,covid_sensitivity_t
0.6279789037376702,0.20846018167110372,COVID Wave 2,covid_sensitivity_t
0.6047249106078545,0.19264941337580146,COVID Wave 2,covid_sensitivity_t
0.6709105959784072,0.17759029791912262,COVID Wave 2,covid_sensitivity_t
0.636066340396951,0.1894249092642366,COVID Wave 2,covid_sensitivity_t
0.6361081873837964,0.20332925530676968,COVID Wave 2,covid_sensitivity_t
0.6087174022704315,0.1746732579655053,COVID Wave 2,covid_sensitivity_t
0.662871775049577,0.21310468071462585,COVID Wave 2,covid_sensitivity_t
0.5995562339974934,0.19091129634654067,COVID Wave 2,covid_sensitivity_t
0.658024284632716,0.19101785781856523,COVID Wave 2,covid_sensitivity_t
0.6420743571377975,0.18663748695429344,COVID Wave 2,covid_sensitivity_t
0.6531997354885926,0.18214653001448444,COVID Wave 2,covid_sensitivity_t
0.6165582083811155,0.18624732472371175,COVID Wave 2,covid_sensitivity_t
0.7109359911958995,0.18077533361557296,COVID Wave 2,covid_sensitivity_t
0.6158027219731061,0.179661066872481,COVID Wave 2,covid_sensitivity_t
0.6435020040197873,0.18937075467848735,COVID Wave 2,covid_sensitivity_t
0.5814978415889385,0.20020501619803813,COVID Wave 2,covid_sensitivity_t
0.6092799030088926,0.16648013872966272,COVID Wave 2,covid_sensitivity_t
0.6162560007351181,0.18604902696925163,COVID Wave 2,covid_sensitivity_t
0.6046389900437457,0.1802885455585112,COVID Wave 2,covid_sensitivity_t
0.6542019079260849,0.19893037094518148,COVID Wave 2,covid_sensitivity_t
0.625384449155485,0.2100510142469008,COVID Wave 2,covid_sensitivity_t
0.6010460166433511,0.21271240348519363,COVID Wave 2,covid_sensitivity_t
0.5712163371869765,0.21096161626428406,COVID Wave 2,covid_sensitivity_t
0.5915623806546269,0.1941938957925603,COVID Wave 2,covid_sensitivity_t
0.6486766134461448,0.19612559441368854,COVID Wave 2,covid_sensitivity_t
0.6870256565429198,0.18979109575989234,COVID Wave 2,covid_sensitivity_t
0.6479898307091461,0.196684606607286,COVID Wave 2,covid_sensitivity_t
0.6559522649065344,0.17717385032233576,COVID Wave 2,covid_sensitivity_t
0.6913893054537604,0.1943282645174595,COVID Wave 2,covid_sensitivity_t
0.5583106659245649,0.19482839500759722,COVID Wave 2,covid_sensitivity_t
0.6523861970841253,0.18977032678261568,COVID Wave 2,covid_sensitivity_t
0.6359269730979744,0.2093103569177405,COVID Wave 2,covid_sensitivity_t
0.6911755503428757,0.1880852212391243,COVID Wave 2,covid_sensitivity_t
0.6418527431616079,0.20840209832116857,COVID Wave 2,covid_sensitivity_t
0.5939327871785414,0.20454890709433476,COVID Wave 2,covid_sensitivity_t
0.626638351002214,0.18350030194576678,COVID Wave 2,covid_sensitivity_t
0.6301609331867515,0.18915963859270332,COVID Wave 2,covid_sensitivity_t
0.6009005767120525,0.207896644916224,COVID Wave 2,covid_sensitivity_t
0.5672069754919897,0.2274561313480615,COVID Wave 2,covid_sensitivity_t
0.6145517553061202,0.19259722463061765,COVID Wave 2,covid_sensitivity_t
0.6851212705038594,0.1870170989330941,COVID Wave 2,covid_sensitivity_t
0.6570806404050756,0.1802646453621523,COVID Wave 2,covid_sensitivity_t
0.6623195701662397,0.1890226084057969,COVID Wave 2,covid_sensitivity_t
0.6198016329738231,0.18886980673841014,COVID Wave 2,covid_sensitivity_t
0.6270410952031699,0.1789180258098489,COVID Wave 2,covid_sensitivity_t
0.5883235324173934,0.1980771523192882,COVID Wave 2,covid_sensitivity_t
0.6077866945574673,0.1903417318835626,COVID Wave 2,covid_sensitivity_t
0.6329231645115923,0.22981242468954702,COVID Wave 2,covid_sensitivity_t
0.5569083531421319,0.2106947788793438,COVID Wave 2,covid_sensitivity_t
0.6084518260488935,0.21313420155492152,COVID Wave 2,covid_sensitivity_t
0.7115757763593564,0.17671035628949278,COVID Wave 2,covid_sensitivity_t
0.5842780372832803,0.2020805825446035,COVID Wave 2,covid_sensitivity_t
0.6853524914941556,0.18776878269059957,COVID Wave 2,covid_sensitivity_t
0.6086948335969238,0.21009394410727972,COVID Wave 2,covid_sensitivity_t
0.6222645339133699,0.1939301868615645,COVID Wave 2,covid_sensitivity_t
0.6379305375980553,0.17677001084530508,COVID Wave 2,covid_sensitivity_t
0.5836499114884366,0.19078358233736697,COVID Wave 2,covid_sensitivity_t
0.606435467440656,0.21978159760424187,COVID Wave 2,covid_sensitivity_t
0.6397332176504863,0.2001223801694167,COVID Wave 2,covid_sensitivity_t
0.6580213435767277,0.18439009036828719,COVID Wave 2,covid_sensitivity_t
0.6361790690626196,0.1824679344706154,COVID Wave 2,covid_sensitivity_t
0.6434785204604276,0.17829040044420058,COVID Wave 2,covid_sensitivity_t
0.5522979563833887,0.19284712936912213,COVID Wave 2,covid_sensitivity_t
0.577019886643032,0.23232095609452688,COVID Wave 2,covid_sensitivity_t
0.6151698288770546,0.19236713811837158,COVID Wave 2,covid_sensitivity_t
0.6172983208455463,0.20038268178436888,COVID Wave 2,covid_sensitivity_t
0.7008254196622252,0.18706044864205845,COVID Wave 2,covid_sensitivity_t
0.6245013303391056,0.20890036494780634,COVID Wave 2,covid_sensitivity_t
0.5932039483609235,0.21726065321282412,COVID Wave 2,covid_sensitivity_t
0.690063944468826,0.1684089196764019,COVID Wave 2,covid_sensitivity_t
0.612920456609476,0.20358322345299645,COVID Wave 2,covid_sensitivity_t
0.6307154841852802,0.1973567861666322,COVID Wave 2,covid_sensitivity_t
0.604973194777078,0.19472607723223523,COVID Wave 2,covid_sensitivity_t
0.6179947679816541,0.18322798583886102,COVID Wave 2,covid_sensitivity_t
0.6337247148754952,0.17751246823163175,COVID Wave 2,covid_sensitivity_t
0.5816579559402235,0.19478403086282026,COVID Wave 2,covid_sensitivity_t
0.6180274907290728,0.20022724197580402,COVID Wave 2,covid_sensitivity_t
