t,period,dataset,kt,kt_upper,kt_lower,Rt,Rt_upper,Rt_lower
2020-03-22,COVID Wave 1,sensitivity,0.5205099341476414,1.6574976905249805,0.2579506692967588,0.5108181964604859,0.7077738795924384,0.34826722849902475
2020-03-23,COVID Wave 1,sensitivity,0.5528427244861704,5.6632174344084225,0.2139404910190308,0.35653794250591314,0.5061194578016113,0.21687977384537666
2020-03-24,COVID Wave 1,sensitivity,1.0361851517137133,8.171661309715713,0.31602346528117037,0.24563962934151945,0.3635327394426998,0.15148915179578465
2020-03-25,COVID Wave 1,sensitivity,1.1728171974232677,11.763373951119842,0.3222188740901182,0.2505927403148891,0.3692686500929872,0.15385498310033557
2020-03-26,COVID Wave 1,sensitivity,0.7745802725624872,4.317498134287538,0.24670216923506583,0.23739228451231553,0.35007859209295566,0.13331892385646038
2020-03-27,COVID Wave 1,sensitivity,0.6752582976974246,10.807000439565407,0.11826554711788112,0.162831184030779,0.2472600871071399,0.09257749577077715
2020-03-28,COVID Wave 1,sensitivity,0.4971218672169006,6.4053784654463275,0.08785869940023097,0.15032316702070683,0.233609795776845,0.07629988846522451
2020-03-29,COVID Wave 1,sensitivity,0.3189854367363766,2.003756491327248,0.05745185168258084,0.13781515001063466,0.21995950444655005,0.060022281159671884
2020-03-30,COVID Wave 1,sensitivity,0.35308222335794853,2.1149237738664857,0.061805766191217366,0.1468082376985685,0.23497159951973481,0.07546001928860041
2020-03-31,COVID Wave 1,sensitivity,0.3871790099795205,2.226091056405724,0.0661596806998539,0.15580132538650232,0.24998369459291958,0.09089775741752894
2020-04-01,COVID Wave 1,sensitivity,0.36056593193891545,2.0513782090037216,0.06145015834165624,0.1576843804735485,0.25596294066552566,0.08981175295440415
2020-04-02,COVID Wave 1,sensitivity,0.3339528538983105,1.8766653616017193,0.0567406359834586,0.15956743556059463,0.2619421867381318,0.08872574849127937
2020-04-03,COVID Wave 1,sensitivity,0.30733977585770544,1.701952514199717,0.052031113625260944,0.1614504906476408,0.2679214328107379,0.08763974402815458
2020-04-04,COVID Wave 1,sensitivity,0.28072669781710047,1.5272396667977146,0.0473215912670633,0.16333354573468695,0.273900678883344,0.08655373956502979
2020-04-05,COVID Wave 1,sensitivity,0.2541136197764955,1.3525268193957125,0.04261206890886565,0.16521660082173312,0.2798799249559501,0.08546773510190502
2020-04-06,COVID Wave 1,sensitivity,0.22750054173589046,1.1778139719937102,0.037902546550668,0.16709965590877926,0.28585917102855624,0.08438173063878023
2020-04-07,COVID Wave 1,sensitivity,0.20088746369528543,1.0031011245917079,0.03319302419247035,0.16898271099582543,0.2918384171011623,0.08329572617565545
2020-04-08,COVID Wave 1,sensitivity,0.17427438565468042,0.8283882771897055,0.028483501834272694,0.17086576608287157,0.29781766317376845,0.08220972171253066
2020-04-09,COVID Wave 1,sensitivity,0.14766130761407542,0.6536754297877032,0.023773979476075048,0.17274882116991774,0.30379690924637454,0.08112371724940587
2020-04-10,COVID Wave 1,sensitivity,0.12104822957347044,0.4789625823857011,0.019064457117877402,0.17463187625696389,0.3097761553189806,0.08003771278628109
2020-04-11,COVID Wave 1,sensitivity,0.09443515153286544,0.30424973498369867,0.01435493475967975,0.17651493134401006,0.31575540139158675,0.0789517083231563
2020-06-24,COVID Wave 2,sensitivity,0.3285709105435871,0.5823473694411878,0.18932783205469098,4.227662319690472,7.200057204893399,2.033269030666704
2020-06-25,COVID Wave 2,sensitivity,0.3213673594349414,0.5777373899968167,0.1879046892304404,2.388526990113323,3.5524385230222078,1.3946628154785539
2020-06-26,COVID Wave 2,sensitivity,0.3571139598714861,0.6031220290366718,0.2214736025831863,2.0579623477461446,2.946366289859734,1.2781882992675098
2020-06-27,COVID Wave 2,sensitivity,0.35260971212154024,0.5799886535726675,0.2197305793128834,2.054365615869448,2.9450184784961597,1.2779765692086864
2020-06-28,COVID Wave 2,sensitivity,0.274377558598998,0.46369198019299873,0.17286506422688186,1.5307381876554762,2.213969962607808,0.9431020925388324
2020-06-29,COVID Wave 2,sensitivity,0.29072413141742526,0.4761086698751582,0.17765335956957104,1.5702047060836912,2.27661640023043,0.9708692250539147
2020-06-30,COVID Wave 2,sensitivity,0.30210391381173585,0.5537268810772958,0.17889752951831922,1.395741481336259,2.045984869149637,0.8615095104036129
2020-07-01,COVID Wave 2,sensitivity,0.3311691554328845,0.7085797634407859,0.19494676019022406,1.0133548708006366,1.4752520346206628,0.6126143936477753
2020-07-02,COVID Wave 2,sensitivity,0.20811393211935791,0.37001715307476174,0.13090925249271887,1.1640790028333143,1.7601352743921024,0.6593747782099413
2020-07-03,COVID Wave 2,sensitivity,0.2644931518707159,0.4540907900846402,0.17473688652003372,1.2023188778368368,1.71749438260371,0.7737206917492401
2020-07-04,COVID Wave 2,sensitivity,0.2459612008504723,0.37413091420648686,0.1701565151608495,1.2990124574788644,1.7952492980657242,0.8741855514335147
2020-07-05,COVID Wave 2,sensitivity,0.2829206262993342,0.4382006406293641,0.1996010805655308,1.2023065956953634,1.621886666486019,0.8637823457404562
2020-07-06,COVID Wave 2,sensitivity,0.3152566008659241,0.47355490116936494,0.2220239571098015,1.1775491189772755,1.5393536150457625,0.8808466020589509
2020-07-07,COVID Wave 2,sensitivity,0.43443386577646725,0.6459403309667351,0.30489017986592887,1.0457188783729336,1.279575422030606,0.8154185605329873
2020-07-08,COVID Wave 2,sensitivity,0.3723757011742859,0.5460028433441059,0.2605802649909188,0.8923648396970084,1.1071481325952366,0.7024789405667817
2020-07-09,COVID Wave 2,sensitivity,0.4076807069184867,0.5582325020720728,0.3089169694284773,0.8047210171696477,0.9605106620327911,0.6568989907219727
2020-07-10,COVID Wave 2,sensitivity,0.3177472785465678,0.5046351943429798,0.217066421472941,0.8584210002209315,1.1011006723473764,0.638272522693086
2020-07-11,COVID Wave 2,sensitivity,0.29902114887275255,0.46168778947756967,0.19571464308257785,0.7646603940626993,1.0000219241733634,0.5740911775436326
2020-07-12,COVID Wave 2,sensitivity,0.23557773464937234,0.361066282618117,0.1704474236757534,0.888814504180108,1.1682170686633413,0.6539108605861107
2020-07-13,COVID Wave 2,sensitivity,0.25228869488939504,0.3582171572446067,0.18620549286928617,0.9594512321940486,1.2101833751944362,0.7339574263999383
2020-07-14,COVID Wave 2,sensitivity,0.25511519941678307,0.3694300397565319,0.18915688714416262,0.8896783507301068,1.1452628402027176,0.6715741063339904
2020-07-15,COVID Wave 2,sensitivity,0.23614844703644772,0.36701217072656905,0.17050645769250247,0.9381736774860651,1.2558340234972276,0.6858503100520449
2020-07-16,COVID Wave 2,sensitivity,0.23916677279452678,0.3414380619027126,0.17637390725173288,0.9668160977176244,1.2450377023459631,0.7233633110265838
2020-07-17,COVID Wave 2,sensitivity,0.25323687422662583,0.38117729704759057,0.1783544251632245,0.7916160058587055,1.0307004375996682,0.6036775662142639
2020-07-18,COVID Wave 2,sensitivity,0.2541611185958542,0.3694351748253655,0.180307076459026,0.7295601630168466,0.9497885996988935,0.5620501061104014
2020-07-19,COVID Wave 2,sensitivity,0.22835422607061975,0.32897090290655745,0.16040021437726742,0.7039490980431236,0.9050116642495533,0.5504804113189947
2020-07-20,COVID Wave 2,sensitivity,0.29723261007346424,0.3710740199307649,0.23916813224417782,0.559730869124152,0.6457083439032478,0.4794154155576329
2020-07-21,COVID Wave 2,sensitivity,0.2728037391649739,0.3509406813049444,0.21776097068401687,0.5149959799828977,0.5948053813927814,0.43805776435209737
2020-07-22,COVID Wave 2,sensitivity,0.23292609083264454,0.2950015284215207,0.18008404409316797,0.46114798299444143,0.5438080213965167,0.3837521412389407
2020-07-23,COVID Wave 2,sensitivity,0.214693045270141,0.2867049831274249,0.16251807001893254,0.39782682857578583,0.47436178159186526,0.32003324922836673
2020-07-24,COVID Wave 2,sensitivity,0.21642917432629427,0.29155702794542493,0.16055489347596963,0.3620763546746216,0.43447065007218355,0.29811670653045624
2020-07-25,COVID Wave 2,sensitivity,0.17218550289461537,0.23109876560592427,0.12647343268787536,0.34657004718275936,0.4238449635165666,0.27549577750915194
2020-07-26,COVID Wave 2,sensitivity,0.1581715070696486,0.2104031102871986,0.11691552860114789,0.30595574386549546,0.37494467031909406,0.24163232001071175
2020-07-27,COVID Wave 2,sensitivity,0.20556433157910625,0.27064112563350495,0.15223802450514418,0.35725386051601943,0.43043236546771274,0.2891747180213331
2020-07-28,COVID Wave 2,sensitivity,0.18434411355771887,0.2524564937473674,0.1328925490707158,0.355932544756155,0.4397690062557637,0.2766757212805455
2020-07-29,COVID Wave 2,sensitivity,0.17042304712766856,0.2422698915722399,0.12243385153933305,0.36047321303718366,0.44677287170097857,0.2818574124489777
2020-07-30,COVID Wave 2,sensitivity,0.1868718252872353,0.2684537604476095,0.13274258299642977,0.3735792824250712,0.46895532779403803,0.2900246845808564
2020-07-31,COVID Wave 2,sensitivity,0.18077541678522477,0.2660352721480286,0.1280839691128105,0.38809904556369085,0.4866007727469767,0.29675438996426046
2020-08-01,COVID Wave 2,sensitivity,0.15943866586442595,0.22115501512517957,0.11298572127540885,0.41531798693352984,0.531966870909371,0.30386622882924647
2020-08-02,COVID Wave 2,sensitivity,0.21045440269585008,0.2978429087595684,0.15108882438575105,0.4202252949650516,0.5227575584253046,0.32282819977139743
2020-08-03,COVID Wave 2,sensitivity,0.22428581847343715,0.30770491458240934,0.16258324203708988,0.4634180959780277,0.5793580797999472,0.34925046976414725
2020-08-04,COVID Wave 2,sensitivity,0.21474209698231345,0.29329853239739984,0.15298608976196998,0.4786437978781255,0.6010973886924909,0.3637579981213998
2020-08-05,COVID Wave 2,sensitivity,0.24696897820215846,0.35004385572556485,0.17384027205489885,0.4609059014626696,0.5738118477130946,0.3583733962425236
2020-08-06,COVID Wave 2,sensitivity,0.20095301155948464,0.2992859420741874,0.13603344367773637,0.37126085747493837,0.48056074726496933,0.26842999381645777
2020-08-07,COVID Wave 2,sensitivity,0.1454982279969032,0.2103734737471709,0.0965836594203093,0.3507319285785496,0.46788391070622387,0.24772823718730883
2020-08-08,COVID Wave 2,sensitivity,0.13816333356756755,0.21374717314811206,0.08515436048480439,0.2735426481968428,0.3731030655873634,0.18182311646486893
2020-08-09,COVID Wave 2,sensitivity,0.10453131638017951,0.16843173405591527,0.06097558638118607,0.20673795914538998,0.28647980647246407,0.130638973994363
2020-08-10,COVID Wave 2,sensitivity,0.0990667901028297,0.14704679688833233,0.06272043835411066,0.2571235775600391,0.3484567789212206,0.1666276381028221
2020-08-11,COVID Wave 2,sensitivity,0.10973973296036676,0.1673560494286399,0.0699041782466656,0.27407884322471526,0.373505496785302,0.18669601112222636
2020-08-12,COVID Wave 2,sensitivity,0.10543416641043685,0.16985362027246054,0.06340579523315698,0.26312592811221414,0.3784511304688047,0.1643154210000088
2020-08-13,COVID Wave 2,sensitivity,0.08564324971544018,0.1716419530263772,0.0451069050846468,0.46309296386445925,0.7968498361317687,0.2031370698523523
2020-08-14,COVID Wave 2,sensitivity,0.10089619693215707,0.20007745045175865,0.0511401423801887,0.5146325572331726,0.9064602007361932,0.24476926755957473
2020-08-15,COVID Wave 2,sensitivity,0.10875692480388771,0.27965678433502905,0.05275562235676622,0.5176901752285163,1.0106768021656052,0.20820377901281714
2020-08-16,COVID Wave 2,sensitivity,0.10483514629544045,0.27433137922040146,0.05001661599214342,0.5551509266393452,1.0123536815280563,0.2048054087036902
2020-08-17,COVID Wave 2,sensitivity,0.14486282228880598,0.3821797928981007,0.07244707131690567,0.6005920256931805,1.1079616727630806,0.25299774546415044
2020-08-18,COVID Wave 2,sensitivity,0.27953622226196634,0.6236349985282355,0.13938525004269983,0.466533763268602,0.671324477118859,0.2740251807075963
2020-08-19,COVID Wave 2,sensitivity,0.2550054897040829,0.5721774695725713,0.12175710125146895,0.4651712793028509,0.6879599867027142,0.2714214453471725
2020-08-20,COVID Wave 2,sensitivity,0.16006774816780822,0.3746878431601193,0.0716013741783064,0.39450885329674096,0.6350299067170501,0.20635257525825812
2020-08-21,COVID Wave 2,sensitivity,0.17663053817097302,0.5512524504761084,0.0655490436618846,0.32625838275782737,0.5536810277189489,0.14284681772595065
2020-08-22,COVID Wave 2,sensitivity,0.1491732043749076,0.8403500260334829,0.04975236787706304,0.28652431556623587,0.5199764211967106,0.11998992449028084
2020-08-23,COVID Wave 2,sensitivity,0.06893546250941748,0.24683323746181235,0.019672739446896,0.20503468080267837,0.40000423380790495,0.06000325820793309
2020-08-24,COVID Wave 2,sensitivity,0.07877157636654104,0.17854809931820875,0.028800644967999077,0.3588659888322611,0.6612207179705938,0.11866754213416635
2020-08-25,COVID Wave 2,sensitivity,0.1567200370796298,0.41213380756198487,0.07000853438536792,0.46114826898577427,0.7796153445800468,0.18651439220911048
2020-08-26,COVID Wave 2,sensitivity,0.18300079309651185,0.4787706521110933,0.07809650293851099,0.5074689238276354,0.8300048036856434,0.2264228580465053
2020-08-27,COVID Wave 2,sensitivity,0.19545160975532228,0.5158329771253967,0.08500362482975336,0.5368970770191189,0.8999074112254002,0.2598607216595744
2020-08-28,COVID Wave 2,sensitivity,0.20789162228710817,0.5158076646574998,0.09865477865579099,0.5867647154676556,0.941144694173775,0.2941504825189107
2020-08-29,COVID Wave 2,sensitivity,0.24870075762116464,0.6151873020532022,0.12132147832108955,0.6026558331209267,0.9425419722733972,0.3112478092254753
2020-08-30,COVID Wave 2,sensitivity,0.2895098929552211,0.7145669394489045,0.14398817798638813,0.618546950774198,0.9439392503730195,0.32834513593203996
2020-08-31,COVID Wave 2,sensitivity,0.3303190282892776,0.8139465768446069,0.1666548776516867,0.6344380684274691,0.9453365284726417,0.34544246263860456
2020-09-01,COVID Wave 2,sensitivity,0.2502747564740215,0.6010232719744895,0.11899097249329676,0.5835905913243221,0.9222212595584269,0.294147776134982
2020-09-02,COVID Wave 2,sensitivity,0.2171747429734924,0.5100433399785811,0.10258438803429364,0.5697827748301418,0.880295549725605,0.2800368428532676
2020-09-03,COVID Wave 2,sensitivity,0.21959046997500703,0.5087191973468836,0.10289160185737575,0.5511811115601528,0.8534002036154955,0.29379675953932277
2020-09-04,COVID Wave 2,sensitivity,0.22200619697652163,0.5073950547151862,0.10319881568045786,0.5325794482901639,0.8265048575053862,0.30755667622537797
2020-09-05,COVID Wave 2,sensitivity,0.23813165887942195,0.5384917925538233,0.11839461408451324,0.5501825298982622,0.851900136124579,0.2963083904967539
2020-09-06,COVID Wave 2,sensitivity,0.30421474034225715,0.7234352832908082,0.14129643702799405,0.6370216168741106,0.9582791297154643,0.3540958386045541
2020-09-07,COVID Wave 2,sensitivity,0.24151161886264935,0.522173401349019,0.10539610911005706,0.5638729670677943,0.9129260510542737,0.28257188778789805
2020-09-08,COVID Wave 2,sensitivity,0.2534393658131697,0.5152043145968088,0.12054166329305577,0.535842787554259,0.8085178030382936,0.29788732819842123
2020-09-09,COVID Wave 2,sensitivity,0.15986260899704932,0.3325781780887658,0.0729123973913899,0.46897107460125337,0.7224614074699659,0.20933969574710948
2020-09-10,COVID Wave 2,sensitivity,0.13184122124096767,0.2735595956949543,0.047716826098572196,0.47298427556163747,0.780593205648826,0.19507133385259937
2020-09-11,COVID Wave 2,sensitivity,0.14289198702910952,0.29952807562743544,0.05199937471736232,0.4965419333838802,0.8156338593747844,0.21049487411357448
2020-09-12,COVID Wave 2,sensitivity,0.11158006839243288,0.2600448915830369,0.03354949483518022,0.3889015374985457,0.6763557577844898,0.11769604431364675
2020-09-13,COVID Wave 2,sensitivity,0.08598783483707598,0.19931723274217444,0.026405610112738852,0.3502700545527795,0.645226270274706,0.12487872790539992
2020-09-14,COVID Wave 2,sensitivity,0.1299273271702373,0.3563331042317147,0.044225494725542144,0.3814407176246045,0.6776747061675052,0.12900777674173297
2020-09-15,COVID Wave 2,sensitivity,0.1484911877900945,0.38292605371059096,0.04209508113268832,0.44927430230180887,0.7827900174163333,0.17389509176379492
2020-09-16,COVID Wave 2,sensitivity,0.09529569478318403,0.3052228728304506,0.020660963290253527,0.4091587432933178,0.7726317744847224,0.1364149959280574
2020-09-17,COVID Wave 2,sensitivity,0.10695177197844903,0.2587245957696948,0.026833702227773256,0.7751519230956975,1.4766939091446254,0.19043886457480086
2020-09-18,COVID Wave 2,sensitivity,0.08729466815966713,0.21462350194671348,0.02682644713695137,0.6239586049115071,1.2857473329792946,0.14284168218045837
2020-09-19,COVID Wave 2,sensitivity,0.13064438217916274,0.38670098689896554,0.033917918844105464,0.7258851960515577,1.4001914877114203,0.19997203761214036
2020-09-20,COVID Wave 2,sensitivity,0.1457334070808392,0.45685089633981546,0.06284335204266621,1.6907408024773622,3.399897077326973,0.4499957571275018
2020-09-21,COVID Wave 2,sensitivity,0.15442923532695002,0.4170294049437524,0.05470307572761784,1.8354799860250277,3.788727825654573,0.42115209194181247
2020-09-22,COVID Wave 2,sensitivity,0.17776381768301205,0.6125876451071846,0.07412055659330782,1.691141232925208,3.379385846202588,0.3809647655016175
2020-09-23,COVID Wave 2,sensitivity,0.2402055815687646,0.7520515943859334,0.10206878725093028,1.9414354625247698,3.698908062334689,0.5999088841420241
2020-09-24,COVID Wave 2,sensitivity,0.19400868067638077,0.41242283259295254,0.08926728285943807,1.6732565847636907,3.036314956308537,0.662920563860184
2020-09-25,COVID Wave 2,sensitivity,0.23248652162517494,0.5167019280578864,0.11812014131614351,1.4097487790577323,2.432257303291372,0.5947914470886246
2020-09-26,COVID Wave 2,sensitivity,0.20208330216006642,0.45544640787832,0.10450130980111913,1.1837774260349458,2.0455529888296544,0.5112028123310118
2020-09-27,COVID Wave 2,sensitivity,0.18850231637333953,0.5003579120003152,0.09079540212537122,0.9413311131692252,1.8085837232417628,0.36165731264379336
2020-09-28,COVID Wave 2,sensitivity,0.1554708102830325,0.42148171309293286,0.07085002810171225,0.8431403513659887,1.6008283486379438,0.2999992425707415
2020-09-29,COVID Wave 2,sensitivity,0.13757846241045227,0.3596191121894371,0.06139334347146496,0.8319972724886258,1.5600168135712356,0.260041577590626
2020-09-30,COVID Wave 2,sensitivity,0.15055516928802598,0.3184109390670494,0.06516729260771774,0.3902027311285301,0.6296669128212753,0.18515890721123815
2020-10-01,COVID Wave 2,sensitivity,0.14182879463061285,0.3000385534778303,0.05745904610111014,0.3755056154464475,0.6296409282770813,0.16669596690825583
2020-10-02,COVID Wave 2,sensitivity,0.1289334133907098,0.39690729259673696,0.049020600885593735,0.3011070545577881,0.5294221963765562,0.1176301348370054
2020-10-03,COVID Wave 2,sensitivity,0.1350776672762303,0.4456445140922361,0.04999788887735791,0.3000119878922736,0.527540043931385,0.11863298536666042
2020-10-04,COVID Wave 2,sensitivity,0.1412219211617508,0.49438173558773524,0.05097517686912209,0.29891692122675917,0.5256578914862138,0.11963583589631543
2020-10-05,COVID Wave 2,sensitivity,0.14736617504727129,0.5431189570832344,0.05195246486088627,0.2978218545612447,0.5237757390410427,0.12063868642597043
2020-10-06,COVID Wave 2,sensitivity,0.1535104289327918,0.5918561785787335,0.05292975285265045,0.29672678789573026,0.5218935865958715,0.12164153695562545
2020-10-07,COVID Wave 2,sensitivity,0.1596546828183123,0.6405934000742327,0.053907040844414625,0.29563172123021586,0.5200114341507003,0.12264438748528046
2020-10-08,COVID Wave 2,sensitivity,0.1657989367038328,0.6893306215697319,0.054884328836178796,0.2945366545647014,0.5181292817055291,0.12364723801493548
2020-10-09,COVID Wave 2,sensitivity,0.1719431905893533,0.738067843065231,0.055861616827942974,0.29344158789918695,0.5162471292603579,0.12465008854459049
2020-10-10,COVID Wave 2,sensitivity,0.1780874444748738,0.7868050645607302,0.05683890481970715,0.2923465212336725,0.5143649768151868,0.1256529390742455
2020-10-11,COVID Wave 2,sensitivity,0.1842316983603943,0.8355422860562294,0.05781619281147133,0.29125145456815804,0.5124828243700156,0.1266557896039005
2020-10-12,COVID Wave 2,sensitivity,0.1903759522459148,0.8842795075517285,0.05879348080323551,0.2901563879026436,0.5106006719248444,0.12765864013355552
2020-10-30,COVID Wave 3,sensitivity,0.8878627951034009,5.3586823635068335,0.30778254828384066,0.6494186152272291,0.999962483754557,0.370324910859392
2020-10-31,COVID Wave 3,sensitivity,0.5806342522933935,3.147214883022106,0.20147321124809286,0.5696418448177012,0.8964985519591316,0.27590951880200454
2020-11-01,COVID Wave 3,sensitivity,0.41820828266904486,1.5709452558255428,0.15105941374942497,0.48711815148692406,0.7800321478584062,0.2333594746719525
2020-11-02,COVID Wave 3,sensitivity,0.06573504007392389,0.9905206392649637,0.028000692923933927,12.318236866186083,35.22975040317975,0.2940183202504906
2020-11-03,COVID Wave 3,sensitivity,0.07552536609195767,1.4822716008895989,0.037900604203413846,13.325622435444181,35.36824281661651,0.3235235192871247
2020-11-04,COVID Wave 3,sensitivity,0.08182303333287337,1.8141979903748742,0.044787371110264096,10.34046150344111,30.06511585597606,0.37496488110091764
2020-11-05,COVID Wave 3,sensitivity,0.07866359217811242,1.3970792039380044,0.04447253520611043,9.680088751714637,26.277239692557224,0.3695451419927699
2020-11-06,COVID Wave 3,sensitivity,0.10192031380817346,3.193187438902705,0.0623779248262546,8.630630221249769,23.361690952673683,0.442359211785443
2020-11-07,COVID Wave 3,sensitivity,0.13428847789510806,2.431172137160246,0.08477147914288521,6.992151681577308,19.599590595664957,0.6348162359113508
2020-11-08,COVID Wave 3,sensitivity,0.12534821798299361,1.9165916174778865,0.07814832738712832,7.757153328526581,21.563891333509957,0.6250536306849255
2020-11-09,COVID Wave 3,sensitivity,0.13422836974498698,2.3609310064929527,0.08433127783395598,8.659657448366612,23.645132815576012,0.6718666259773863
2020-11-10,COVID Wave 3,sensitivity,0.21444195480375883,1.636703713916948,0.08943204674959015,4.483342686305402,13.814543642887099,0.6875969971214186
2020-11-11,COVID Wave 3,sensitivity,0.24926596232464548,1.8458709261613684,0.13755214861242177,1.922308230328636,3.854537560718507,0.6167487853687978
2020-11-12,COVID Wave 3,sensitivity,0.27413467300098326,1.3600534099973294,0.1575886309304559,1.5382055682464646,2.8857931979808327,0.639577140742362
2020-11-13,COVID Wave 3,sensitivity,0.3022189310787684,1.4923851466306985,0.1762334587327267,1.2931805163869068,2.2396254843903103,0.6240167562014909
2020-11-14,COVID Wave 3,sensitivity,0.30407455444360787,0.706500443397599,0.1901356715779919,1.276356187784808,2.018160133709164,0.7379555043065533
2020-11-15,COVID Wave 3,sensitivity,0.27824014330330415,0.6545045790970521,0.1715005766927742,1.0455128360837802,1.6306347821774987,0.6262322466517072
2020-11-16,COVID Wave 3,sensitivity,0.36104059350770046,0.5364199917296836,0.2614390149914282,0.8111681132711127,1.01579639992195,0.6295761385925982
2020-11-17,COVID Wave 3,sensitivity,0.28340479107796407,0.42107660843357825,0.2039591399391382,0.9371443815395153,1.2157776496424282,0.693938565280195
2020-11-18,COVID Wave 3,sensitivity,0.2654470047497441,0.3713313054359436,0.1960105479475811,0.8840402481417055,1.1305364565146694,0.6749095283167272
2020-11-19,COVID Wave 3,sensitivity,0.1967389712162093,0.26726179075236234,0.14442039789425543,0.7919045426987182,1.025077448345659,0.5906381619008746
2020-11-20,COVID Wave 3,sensitivity,0.1835236267691371,0.2539371276426141,0.1336757187853372,0.7451765975971583,0.9555604117682533,0.5677131078720882
2020-11-21,COVID Wave 3,sensitivity,0.19533176991408657,0.27073755468227684,0.14123921212077847,0.6982120427453465,0.9037594383205289,0.5381589970518144
2020-11-22,COVID Wave 3,sensitivity,0.20503840168290133,0.2697367111173062,0.15247303154089192,0.5537737226480044,0.6782603492594197,0.4399738225422636
2020-11-23,COVID Wave 3,sensitivity,0.1990841557024644,0.2809693264857698,0.1471897338877452,0.4926307495135779,0.6112102038980111,0.38656216596519194
2020-11-24,COVID Wave 3,sensitivity,0.28207287399843584,0.37454576838268805,0.21575245846242533,0.4484571403702425,0.5339464498438826,0.3711678322440323
2020-11-25,COVID Wave 3,sensitivity,0.2608217288502418,0.37250452134019096,0.1932875604273931,0.47721889569148856,0.5740493241951664,0.38897453599486437
2020-11-26,COVID Wave 3,sensitivity,0.23110456323187006,0.3227882970474503,0.17344825591427,0.49870673118926473,0.6091607586219989,0.4028386713314831
2020-11-27,COVID Wave 3,sensitivity,0.2612144303774697,0.3561264174857558,0.1953026351021556,0.5222030044366467,0.6329851972798993,0.4238638379506741
2020-11-28,COVID Wave 3,sensitivity,0.2623721963301542,0.3564467250696257,0.1990478297424963,0.5492364626887126,0.6628286894368157,0.44917400917075273
2020-11-29,COVID Wave 3,sensitivity,0.245541683320897,0.33417096527802725,0.18877581940439042,0.6688044890679078,0.8056059474392178,0.534611765278368
2020-11-30,COVID Wave 3,sensitivity,0.265327459557142,0.35660982435634875,0.20115171772920482,0.6581753537927469,0.7937741606605495,0.5314436570671373
2020-12-01,COVID Wave 3,sensitivity,0.2887786649844278,0.3935929011995677,0.22449240431202083,0.6608517546082686,0.7970005560342033,0.5373567602251254
2020-12-02,COVID Wave 3,sensitivity,0.2451041293930555,0.3265477940899191,0.1907442180426795,0.6566095887834319,0.7951605905396716,0.5259236666181434
2020-12-03,COVID Wave 3,sensitivity,0.24784438431199216,0.33281770610085715,0.1864050063992602,0.6514696732952445,0.7809827312216054,0.5259717247958019
2020-12-04,COVID Wave 3,sensitivity,0.2673182871125073,0.35737410229147026,0.20097645540614464,0.5324247189946459,0.6384269940730093,0.42788595530973317
2020-12-05,COVID Wave 3,sensitivity,0.253750233367138,0.34365859349669126,0.1911638815108622,0.5278400702049041,0.6354254722485551,0.4304653665856917
2020-12-06,COVID Wave 3,sensitivity,0.2661820630485555,0.348489962689574,0.1995273553944494,0.49956192720941717,0.5933509891839135,0.4064238115408882
2020-12-07,COVID Wave 3,sensitivity,0.2703188416003103,0.36703032030173033,0.20282227740196154,0.5100886991370356,0.6152066468050017,0.41395555670124945
2020-12-08,COVID Wave 3,sensitivity,0.21698676918555654,0.30336759583448303,0.16107836693334787,0.5569885732942073,0.6921613480302764,0.4422654272238854
2020-12-09,COVID Wave 3,sensitivity,0.21814762640429175,0.3059215549253293,0.1528576256521079,0.5456190347150018,0.678350952218473,0.4273817875986688
2020-12-10,COVID Wave 3,sensitivity,0.22981170478727547,0.31751894495042643,0.1665570545452703,0.5626350120331456,0.6951656927600138,0.4385219472706884
2020-12-11,COVID Wave 3,sensitivity,0.1873230487945363,0.2551499596406366,0.13154928375981267,0.495950837291926,0.6392286594666183,0.3713172224468428
2020-12-12,COVID Wave 3,sensitivity,0.19362076530700226,0.2931253842966334,0.13045535515648504,0.45055095647434734,0.5840025745100967,0.3359207167762688
2020-12-13,COVID Wave 3,sensitivity,0.19836183599976254,0.288428220642884,0.13643884025103856,0.4365553413073687,0.554700881299072,0.33134367020131633
2020-12-14,COVID Wave 3,sensitivity,0.15093673505567667,0.21480330227126868,0.10803520173696472,0.4281404262717412,0.5411053409293983,0.32356973283984797
2020-12-15,COVID Wave 3,sensitivity,0.13017027200546347,0.1778852113805229,0.09553458345076184,0.4824359552837837,0.60990099713648,0.36227996210050845
2020-12-16,COVID Wave 3,sensitivity,0.17452174472555754,0.23230036502336657,0.1306862241076571,0.5961312515356507,0.7493153182771868,0.45341854894746325
2020-12-17,COVID Wave 3,sensitivity,0.19301756481085008,0.24905341240930806,0.1456992949699527,0.6363934722986193,0.7860229123452598,0.49336163056142857
2020-12-18,COVID Wave 3,sensitivity,0.1796673966118973,0.2370766617793785,0.1295456601170277,0.7506732393696455,0.9578846946839304,0.5696638575112912
2020-12-19,COVID Wave 3,sensitivity,0.21833157498219363,0.3056968026720752,0.15836948590098163,0.7498289363381654,0.9656921930545738,0.5608333362204936
2020-12-20,COVID Wave 3,sensitivity,0.21144962439693432,0.3280789636180007,0.14544003803986022,0.618188987143265,0.8187004487897697,0.45070709877014853
2020-12-21,COVID Wave 3,sensitivity,0.16317238304193504,0.24744696214214343,0.10998492073625749,0.5329757561413242,0.7119817272258471,0.37424328062741374
